generation,fit,hash
1;0.706732740943;[5]
1;0.695146958305;[3]
1;0.687354750513;[2]
1;0.70953520164;[3, 4]
1;0.688550922761;[4]
1;0.693984962406;[5, 3]
1;0.6495898838;[1]
1;0.6495898838;[2, 1]
1;0.695249487355;[5, 3, 4]
1;0.656168831169;[5, 2]
1;0.656117566644;[3, 5]
1;0.665174299385;[2, 5, 2]
2;0.706732740943;[5]
2;0.695146958305;[3]
2;0.685970608339;[4]
2;0.65997949419;[1]
2;0.692754613807;[3, 5]
2;0.706715652768;[2, 5, 4]
2;0.6495898838;[2]
2;0.665174299385;[2, 4]
2;0.657365003418;[3, 2]
2;0.658783321941;[4, 2]
2;0.656168831169;[4, 3]
2;0.650888585099;[2, 5]
3;0.706732740943;[5]
3;0.695146958305;[3]
3;0.685970608339;[4]
3;0.665174299385;[1]
3;0.65997949419;[2]
3;0.683390293917;[4, 2]
3;0.706715652768;[2, 5, 4]
3;0.657365003418;[4, 3]
3;0.652204374573;[2, 3]
3;0.666541353383;[5, 4]
3;0.650888585099;[2, 5]
3;0.676862611073;[5, 2, 6]
4;0.706732740943;[5]
4;0.695146958305;[3]
4;0.66529391661;[4]
4;0.685970608339;[3, 2, 3]
4;0.653520164046;[2]
4;0.699077238551;[6, 5]
4;0.722676008202;[6, 3, 7]
4;0.669070403281;[4, 3]
4;0.66515721121;[2, 7]
4;0.6495898838;[2, 3, 5]
4;0.663875598086;[4, 2, 5, 4]
4;0.650888585099;[5, 1, 5, 4]
5;0.706732740943;[5]
5;0.695146958305;[3]
5;0.695146958305;[2]
5;0.710936431989;[3, 5]
5;0.685970608339;[3, 2, 4]
5;0.685970608339;[3, 2, 3]
5;0.653520164046;[1]
5;0.699077238551;[6, 6]
5;0.662576896787;[2, 3, 2]
5;0.68995215311;[6, 7]
5;0.66515721121;[2, 7]
5;0.65497265892;[6, 2, 5]
6;0.706732740943;[5]
6;0.695146958305;[3]
6;0.665174299385;[1]
6;0.687423103213;[6]
6;0.650888585099;[1, 2]
6;0.6495898838;[2, 1]
6;0.662576896787;[3, 3, 2]
6;0.68995215311;[5, 6]
6;0.656117566644;[2, 3, 2]
6;0.652187286398;[3, 1, 3]
6;0.674401913876;[1, 4, 8]
6;0.65497265892;[6, 1, 5]
7;0.706732740943;[5]
7;0.695146958305;[3]
7;0.687508544087;[2]
7;0.682296650718;[1, 2, 2]
7;0.650888585099;[1]
7;0.656083390294;[2, 1, 1]
7;0.6495898838;[2, 2]
7;0.663875598086;[1, 6]
7;0.68995215311;[6, 6]
7;0.650888585099;[2, 1, 5]
7;0.674401913876;[1, 3, 9]
7;0.665174299385;[1, 5, 7]
8;0.706732740943;[5]
8;0.706732740943;[4]
8;0.695146958305;[3]
8;0.687508544087;[2]
8;0.7004101162;[6]
8;0.68494531784;[1, 4]
8;0.682296650718;[2, 3, 2]
8;0.669070403281;[2, 2]
8;0.650888585099;[1]
8;0.663875598086;[1, 1, 3]
8;0.649572795625;[1, 1, 1, 1, 1]
8;0.680912508544;[6, 2, 2, 6]
9;0.706732740943;[5]
9;0.706732740943;[4]
9;0.695146958305;[3]
9;0.7004101162;[6]
9;0.68494531784;[1, 3]
9;0.68494531784;[2, 5]
9;0.666473000684;[2]
9;0.675563909774;[1, 5]
9;0.683561175666;[2, 3, 3]
9;0.663875598086;[2, 2, 2]
9;0.656083390294;[2, 2, 4]
9;0.657382091593;[1, 3, 2, 2, 3]
10;0.729135338346;[7]
10;0.706732740943;[5]
10;0.706732740943;[4]
10;0.706732740943;[6]
10;0.695146958305;[3]
10;0.666473000684;[2]
10;0.66001367054;[2, 2]
10;0.666473000684;[1, 5]
10;0.674265208476;[2, 6]
10;0.646992481203;[1, 4]
10;0.673051948052;[2, 3, 5]
10;0.657382091593;[1, 2, 5]
11;0.729135338346;[7]
11;0.706732740943;[5]
11;0.706732740943;[4]
11;0.666473000684;[2]
11;0.66001367054;[3, 1]
11;0.66001367054;[1, 1]
11;0.674265208476;[3, 5]
11;0.669224196856;[1, 2, 6]
11;0.646992481203;[1, 3]
11;0.650888585099;[2, 1, 3]
11;0.6495898838;[2, 4]
11;0.657382091593;[1, 1, 5]
12;0.729135338346;[7]
12;0.729135338346;[8]
12;0.706732740943;[5]
12;0.706732740943;[4]
12;0.687252221463;[2]
12;0.686329460014;[6]
12;0.66001367054;[4, 2]
12;0.66001367054;[3, 2]
12;0.669224196856;[2, 1, 7]
12;0.6495898838;[2, 3]
12;0.657382091593;[1, 1, 4]
12;0.653468899522;[1, 1, 8]
