generation,fit,hash
1;0.744527374631;[2]
1;0.743505961639;[3]
1;0.741404202926;[4]
1;0.743046943715;[5]
1;0.747532146221;[6]
1;0.749545474067;[4, 6]
1;0.74129975866;[2, 4, 3]
1;0.742040459472;[2, 5, 3]
1;0.747073016545;[3, 4, 5]
1;0.733485390512;[3, 6, 6]
1;0.733485390512;[2, 6, 5]
1;0.707417195078;[2, 5, 2, 4, 4]
2;0.744527374631;[2]
2;0.743505961639;[3]
2;0.741404202926;[4]
2;0.748982772229;[3, 5]
2;0.737584928209;[5, 3]
2;0.712999810679;[2, 2]
2;0.74600770475;[7, 5]
2;0.740353210722;[3, 3, 6]
2;0.74483811084;[2, 7, 4]
2;0.73506939359;[1, 7, 5]
2;0.738399359026;[3, 6, 5]
2;0.692779698743;[2, 5, 1, 4, 6]
3;0.744527374631;[2]
3;0.743505961639;[3]
3;0.741404202926;[4]
3;0.740900558716;[5]
3;0.748287409848;[4, 3]
3;0.747887221666;[4, 4]
3;0.738354908037;[3, 6]
3;0.74772476279;[1, 6, 5]
3;0.716832015756;[6, 1]
3;0.710674401218;[2, 1, 5, 6]
3;0.724796979542;[2, 5, 6, 5]
3;0.692779698743;[2, 5, 1, 3, 7]
4;0.744527374631;[2]
4;0.743505961639;[3]
4;0.743846612316;[2, 2]
4;0.741404202926;[4]
4;0.74976752742;[7]
4;0.738961318042;[5]
4;0.749323549996;[2, 5]
4;0.748390846155;[1, 6, 4]
4;0.746111296634;[1, 5, 5]
4;0.747369253484;[3, 4, 5]
4;0.708528263826;[2, 4, 1, 2, 4]
4;0.710674401218;[2, 1, 4, 6]
5;0.744527374631;[2]
5;0.743505961639;[3]
5;0.743846612316;[2, 2]
5;0.73899150203;[4]
5;0.738961318042;[5]
5;0.732819497782;[1, 2, 6]
5;0.727387276228;[1, 5, 3]
5;0.725846529926;[1, 3, 6]
5;0.716653190694;[3, 1, 4, 6]
5;0.708528263826;[2, 4, 1, 1, 3]
5;0.708528263826;[3, 4, 1, 1, 5]
5;0.668370261881;[1, 1, 4, 3, 7]
6;0.744527374631;[2]
6;0.743505961639;[3]
6;0.750137474642;[5]
6;0.743239845142;[4]
6;0.750285559148;[6]
6;0.747176728945;[2, 3, 4]
6;0.725846529926;[1, 2, 6]
6;0.700358075219;[1, 4, 2]
6;0.694834655293;[2, 5, 2]
6;0.694542417322;[1, 4, 2, 8]
6;0.668694408326;[2, 3, 3, 1, 1, 3]
6;0.668370261881;[1, 1, 3, 3, 7]
7;0.744527374631;[2]
7;0.743505961639;[3]
7;0.743505961639;[4]
7;0.750137474642;[5]
7;0.730655640034;[2, 2, 4]
7;0.725122644499;[1, 5, 2]
7;0.749575057662;[4, 2, 7]
7;0.725846529926;[1, 3, 7]
7;0.700358075219;[2, 4, 2]
7;0.746510785818;[2, 4, 3, 7]
7;0.702698187734;[1, 1, 7]
7;0.672646707327;[1, 4, 1, 3, 6]
8;0.744527374631;[2]
8;0.743505961639;[3]
8;0.749116210653;[1, 4]
8;0.743876347104;[5]
8;0.744349393187;[2, 4, 3]
8;0.723982752508;[3, 3]
8;0.749516243258;[4, 3, 6]
8;0.722280029397;[1, 2, 6]
8;0.707050208187;[2, 3, 1, 3]
8;0.706765764368;[2, 1, 6]
8;0.745208570806;[5, 4, 8]
8;0.679797492286;[3, 5, 1]
9;0.744527374631;[2]
9;0.743505961639;[3]
9;0.748094663997;[4]
9;0.749116210653;[1, 3]
9;0.742928830649;[5]
9;0.743017327252;[3, 3]
9;0.743091537133;[4, 3]
9;0.745489688361;[2, 2, 7]
9;0.749516243258;[3, 3, 7]
9;0.722280029397;[1, 2, 7]
9;0.713917552904;[1, 2, 5]
9;0.671137137633;[3, 5, 1]
10;0.744527374631;[2]
10;0.743505961639;[3]
10;0.748094663997;[4]
10;0.744024420654;[5]
10;0.752432198328;[7]
10;0.752579730647;[4, 3, 5]
10;0.750418780641;[2, 3, 7]
10;0.751854830687;[4, 3, 7]
10;0.726069705181;[3, 1, 6]
10;0.733944430348;[5, 4, 3]
10;0.691148755456;[1, 3, 1]
10;0.684162140712;[1, 2, 3, 3]
11;0.7482871973;[1]
11;0.744527374631;[2]
11;0.743505961639;[3]
11;0.748094663997;[4]
11;0.746570546826;[5]
11;0.744024420654;[6]
11;0.754504616671;[7]
11;0.752432198328;[8]
11;0.733944430348;[5, 3, 3]
11;0.733944430348;[4, 4, 3]
11;0.732286377347;[6, 5, 4]
11;0.684162140712;[2, 2, 4, 4]
12;0.7482871973;[1]
12;0.744527374631;[2]
12;0.743505961639;[3]
12;0.74880575492;[5]
12;0.754504616671;[7]
12;0.742321837781;[6]
12;0.756221464354;[9]
12;0.747858052211;[4, 4]
12;0.731309754983;[1, 2, 7]
12;0.729429466759;[4, 4, 4]
12;0.732286377347;[6, 6, 3]
12;0.684162140712;[3, 3, 5, 4]
