generation,fit,hash
1;0.706886534518;[5]
1;0.686073137389;[3, 5]
1;0.680963773069;[4, 3]
1;0.669087491456;[2, 3, 6]
1;0.667805878332;[6, 6]
1;0.666592617908;[4]
1;0.658680792891;[2, 4]
1;0.658680792891;[3, 4]
1;0.658680792891;[4, 5]
1;0.653554340396;[2]
1;0.650922761449;[5, 3, 2]
1;0.648359535202;[5, 5, 4]
2;0.716165413534;[6]
2;0.706886534518;[5]
2;0.701760082023;[3]
2;0.686073137389;[3, 5]
2;0.680741626794;[4, 3]
2;0.674265208476;[3, 2]
2;0.671889952153;[4, 4]
2;0.667805878332;[5, 6]
2;0.661261107314;[3, 4]
2;0.658680792891;[1, 5]
2;0.658680792891;[5, 5]
2;0.652187286398;[1, 3]
3;0.716165413534;[6]
3;0.706886534518;[5]
3;0.68480861244;[2, 4]
3;0.678161312372;[4, 3]
3;0.675683526999;[3]
3;0.674384825701;[1, 7]
3;0.674265208476;[3, 2]
3;0.671889952153;[3, 4]
3;0.671719070403;[5, 4]
3;0.658680792891;[1, 4]
3;0.658680792891;[5, 5]
3;0.650888585099;[3, 1, 3]
4;0.716165413534;[6]
4;0.706886534518;[5]
4;0.687371838688;[5, 4]
4;0.683561175666;[6, 5]
4;0.683356117567;[3, 5]
4;0.674384825701;[2, 7]
4;0.671889952153;[3, 4]
4;0.671667805878;[5, 3]
4;0.671650717703;[3]
4;0.662559808612;[2, 4]
4;0.658680792891;[4, 6]
4;0.650888585099;[4, 1, 3]
5;0.716165413534;[6]
5;0.706886534518;[5]
5;0.699179767601;[4]
5;0.686312371839;[4, 6]
5;0.677067669173;[3]
5;0.674384825701;[2, 7]
5;0.674384825701;[1, 7]
5;0.673137388927;[3, 6]
5;0.672949419002;[6, 3]
5;0.662559808612;[2, 3]
5;0.65997949419;[2, 5, 4]
5;0.654750512645;[7, 3, 5]
6;0.716165413534;[6]
6;0.706886534518;[5]
6;0.704340396446;[4, 6]
6;0.699179767601;[4]
6;0.686312371839;[3, 5]
6;0.673137388927;[3, 6]
6;0.662576896787;[2]
6;0.662559808612;[2, 3]
6;0.65997949419;[3, 5, 3]
6;0.65997949419;[1, 4, 4]
6;0.654784688995;[6, 2, 5, 5]
6;0.650888585099;[6, 1, 2]
7;0.716165413534;[6]
7;0.706886534518;[5]
7;0.704340396446;[4, 6]
7;0.686141490089;[3, 6]
7;0.685970608339;[3, 4, 3]
7;0.673051948052;[3, 5]
7;0.662576896787;[2]
7;0.662559808612;[1, 2]
7;0.66018455229;[2, 3]
7;0.65997949419;[2, 4, 3]
7;0.65997949419;[1, 5, 4]
7;0.648325358852;[4, 6, 3]
8;0.716165413534;[6]
8;0.706886534518;[5]
8;0.706886534518;[4]
8;0.697761449077;[5, 5]
8;0.688687628161;[3, 4]
8;0.67036910458;[4, 2]
8;0.664012303486;[2, 2, 6]
8;0.662576896787;[2]
8;0.65997949419;[1, 3, 2]
8;0.65997949419;[2, 4, 3]
8;0.648325358852;[3, 5, 4]
8;0.644395078606;[1, 4, 5]
9;0.716165413534;[6]
9;0.706886534518;[5]
9;0.696514012303;[3, 4, 3]
9;0.692447026658;[2, 4, 4]
9;0.688738892686;[4]
9;0.688687628161;[2, 5]
9;0.675649350649;[2, 7]
9;0.666473000684;[2, 2, 3, 5]
9;0.663875598086;[1]
9;0.65997949419;[1, 2, 2]
9;0.65997949419;[2, 2, 3]
9;0.650888585099;[3, 1]
10;0.717447026658;[2, 3]
10;0.716165413534;[6]
10;0.706886534518;[5]
10;0.697556390977;[4]
10;0.696514012303;[3, 5, 3]
10;0.675649350649;[2, 7]
10;0.671667805878;[3, 5, 6]
10;0.65997949419;[1, 1, 2]
10;0.652204374573;[2, 4]
10;0.6495898838;[2, 3, 6]
10;0.644395078606;[1, 1, 3]
10;0.641797676008;[1]
11;0.718762816131;[5]
11;0.717447026658;[2, 3]
11;0.717447026658;[2, 2]
11;0.716165413534;[6]
11;0.701606288448;[4]
11;0.696514012303;[3, 5, 3]
11;0.686175666439;[3]
11;0.650888585099;[1, 1, 2]
11;0.648291182502;[1, 1, 1, 4]
11;0.644395078606;[1, 2, 3]
11;0.644395078606;[2, 1, 4]
11;0.641797676008;[1]
12;0.751213260424;[6]
12;0.718762816131;[5]
12;0.717447026658;[2, 3]
12;0.716011619959;[4]
12;0.697881066302;[3, 5, 3, 5, 3]
12;0.696514012303;[2, 6, 4]
12;0.696514012303;[2, 5, 2]
12;0.683475734792;[3]
12;0.676930963773;[2]
12;0.667925495557;[1, 2, 5]
12;0.658680792891;[3, 1, 4]
12;0.653485987697;[2, 1, 2]
